"id","location","employee_id","role","start_time","end_time","published","note"
46389,2,612,8,"2018-01-19 11:00:00","2018-01-19 15:00:00",0,""
46390,2,96,3,"2018-01-19 12:00:00","2018-01-19 14:30:00",0,""
46391,2,95,10,"2018-01-19 11:30:00","2018-01-19 21:30:00",0,""
46393,2,101,2,"2018-01-19 12:30:00","2018-01-19 22:00:00",0,""
46394,2,650,6,"2018-01-19 12:30:00","2018-01-20 00:30:00",0,""
46395,2,552,7,"2018-01-19 10:30:00","2018-01-19 15:00:00",0,""
46396,2,427,2,"2018-01-19 12:00:00","2018-01-19 21:00:00",0,""
46397,2,641,2,"2018-01-19 10:00:00","2018-01-19 15:00:00",0,""
46398,2,556,2,"2018-01-19 18:00:00","2018-01-20 00:30:00",0,""
46399,2,659,2,"2018-01-19 11:30:00","2018-01-19 15:00:00",0,""
46402,2,486,5,"2018-01-20 10:00:00","2018-01-20 15:00:00",0,""
46403,2,671,8,"2018-01-20 15:00:00","2018-01-20 23:30:00",0,""
46404,2,280,2,"2018-01-20 11:30:00","2018-01-20 15:00:00",0,""
46407,2,613,5,"2018-01-20 18:00:00","2018-01-21 01:00:00",0,""
46408,2,280,2,"2018-01-20 18:30:00","2018-01-21 01:00:00",0,""
46409,2,96,3,"2018-01-20 15:30:00","2018-01-21 01:00:00",0,""
46410,2,679,5,"2018-01-20 17:30:00","2018-01-21 00:30:00",0,""
46411,2,91,11,"2018-01-20 17:00:00","2018-01-20 21:30:00",0,""
46415,2,554,2,"2018-01-20 10:00:00","2018-01-20 15:00:00",0,""
46416,2,95,10,"2018-01-20 11:00:00","2018-01-20 20:30:00",0,""
46418,2,682,7,"2018-01-20 11:30:00","2018-01-20 22:30:00",0,""
46419,2,101,2,"2018-01-20 10:30:00","2018-01-20 21:00:00",0,""
46420,2,106,2,"2018-01-20 12:00:00","2018-01-20 15:30:00",0,""
46421,2,94,2,"2018-01-20 12:00:00","2018-01-20 22:00:00",0,""
46422,2,427,2,"2018-01-20 17:30:00","2018-01-21 00:30:00",0,""
46423,2,556,2,"2018-01-20 11:00:00","2018-01-20 22:30:00",0,""
46425,2,552,4,"2018-01-21 10:30:00","2018-01-21 15:30:00",0,""
46426,2,671,8,"2018-01-21 11:00:00","2018-01-21 23:00:00",0,""
46427,2,613,4,"2018-01-21 18:00:00","2018-01-21 23:30:00",0,""
46428,2,486,10,"2018-01-21 11:00:00","2018-01-21 18:30:00",0,""
46430,2,112,3,"2018-01-21 18:30:00","2018-01-22 01:00:00",0,""
46432,2,91,11,"2018-01-21 10:00:00","2018-01-21 20:30:00",0,""
46434,2,254,10,"2018-01-21 18:00:00","2018-01-22 01:00:00",0,""
46435,2,659,2,"2018-01-21 11:00:00","2018-01-21 15:00:00",0,""
46440,2,650,6,"2018-01-21 10:30:00","2018-01-21 15:00:00",0,""
46445,2,280,2,"2018-01-21 12:00:00","2018-01-21 22:00:00",0,""
46448,2,659,2,"2018-01-21 17:00:00","2018-01-21 23:30:00",0,""
46450,2,101,2,"2018-01-17 10:30:00","2018-01-17 20:30:00",0,""
46451,2,94,2,"2018-01-15 10:00:00","2018-01-15 15:00:00",0,""
46452,2,94,2,"2018-01-21 11:30:00","2018-01-21 21:00:00",0,""
46454,2,97,2,"2018-01-19 10:30:00","2018-01-19 14:30:00",0,""
46455,2,427,2,"2018-01-15 12:30:00","2018-01-15 22:00:00",0,""
46456,2,427,2,"2018-01-18 10:00:00","2018-01-18 14:30:00",0,""
46457,1,625,2,"2018-01-18 21:00:00","2018-01-19 05:00:00",0,""
46458,1,717,2,"2018-01-15 23:00:00","2018-01-16 07:00:00",0,""
46459,1,417,2,"2018-01-20 18:00:00","2018-01-20 23:00:00",0,""
46460,1,640,2,"2018-01-17 18:00:00","2018-01-17 23:00:00",0,""
46461,1,640,2,"2018-01-21 18:00:00","2018-01-22 02:00:00",0,""
46462,4,740,5,"2018-01-14 12:00:00","2018-01-14 22:00:00",1,""
46463,4,742,8,"2018-01-13 18:00:00","2018-01-13 23:00:00",1,""
46464,4,742,8,"2018-01-13 11:00:00","2018-01-13 16:00:00",1,""
46465,4,742,8,"2018-01-14 18:00:00","2018-01-14 23:00:00",1,""
46466,4,742,8,"2018-01-14 11:00:00","2018-01-14 16:00:00",1,""
46467,4,727,8,"2018-01-12 11:00:00","2018-01-12 16:00:00",1,""
46470,1,640,2,"2018-01-14 18:00:00","2018-01-15 02:00:00",0,""
46471,3,569,3,"2018-01-17 11:00:00","2018-01-17 23:00:00",1,""
46472,2,106,2,"2018-01-16 12:00:00","2018-01-16 15:00:00",0,""
46473,2,106,2,"2018-01-17 12:00:00","2018-01-17 15:00:00",0,""
46474,1,746,8,"2018-01-15 19:00:00","2018-01-16 05:00:00",0,""
46475,1,746,8,"2018-01-16 19:00:00","2018-01-17 05:00:00",0,""
46476,1,746,8,"2018-01-18 11:00:00","2018-01-18 22:00:00",0,""
46477,1,746,8,"2018-01-19 11:00:00","2018-01-19 22:00:00",0,""
46478,2,556,2,"2018-01-21 18:00:00","2018-01-22 01:00:00",0,""
46479,2,531,2,"2018-01-15 18:30:00","2018-01-15 23:30:00",0,""
46480,2,730,3,"2018-01-16 18:00:00","2018-01-17 01:00:00",0,""
46481,2,531,2,"2018-01-21 10:00:00","2018-01-21 15:30:00",0,""
46482,2,641,2,"2018-01-18 11:30:00","2018-01-18 20:30:00",0,""
46483,2,641,2,"2018-01-21 10:30:00","2018-01-21 20:30:00",0,""
46484,2,725,2,"2018-01-17 18:30:00","2018-01-17 23:30:00",0,""
46485,2,725,2,"2018-01-19 18:30:00","2018-01-19 23:00:00",0,""
46486,2,725,2,"2018-01-20 18:00:00","2018-01-20 23:00:00",0,""
46487,2,96,3,"2018-01-15 11:00:00","2018-01-15 21:00:00",0,""
46488,1,651,6,"2018-01-16 11:00:00","2018-01-16 17:00:00",0,""
46489,2,96,3,"2018-01-19 15:00:00","2018-01-19 20:30:00",0,""
46490,1,651,6,"2018-01-17 11:00:00","2018-01-17 17:00:00",0,""
46491,1,651,6,"2018-01-18 11:00:00","2018-01-18 17:00:00",0,""
46492,2,96,3,"2018-01-20 12:00:00","2018-01-20 15:00:00",0,""
46493,2,112,3,"2018-01-15 18:30:00","2018-01-16 01:00:00",0,""
46494,2,486,3,"2018-01-17 11:00:00","2018-01-17 20:00:00",0,""
46495,2,486,3,"2018-01-18 10:30:00","2018-01-18 15:00:00",0,""
46496,2,91,11,"2018-01-20 10:30:00","2018-01-20 15:30:00",0,""
46497,4,626,2,"2018-01-19 12:00:00","2018-01-19 20:00:00",1,""
46498,4,672,2,"2018-01-16 18:30:00","2018-01-17 01:00:00",1,""
46499,2,95,2,"2018-01-21 10:30:00","2018-01-21 21:30:00",0,""
46500,2,254,10,"2018-01-17 18:30:00","2018-01-18 01:00:00",0,""
46501,2,658,5,"2018-01-15 12:00:00","2018-01-15 22:00:00",0,""
46502,2,658,4,"2018-01-17 17:30:00","2018-01-17 23:30:00",0,""
46508,2,650,5,"2018-01-18 10:30:00","2018-01-18 18:00:00",0,""
46509,2,650,6,"2018-01-21 17:30:00","2018-01-21 22:00:00",0,""
46510,2,679,5,"2018-01-16 11:00:00","2018-01-16 15:00:00",0,""
46511,2,679,5,"2018-01-16 18:30:00","2018-01-17 01:00:00",0,""
46512,2,679,5,"2018-01-20 10:30:00","2018-01-20 15:00:00",0,""
46513,1,746,8,"2018-01-14 21:30:00","2018-01-14 23:30:00",0,""
46514,2,427,2,"2018-01-12 11:30:00","2018-01-12 15:30:00",0,""
46515,2,725,2,"2018-01-11 18:00:00","2018-01-11 23:00:00",0,""
46516,2,725,2,"2018-01-12 18:00:00","2018-01-12 22:00:00",0,""
46517,2,725,2,"2018-01-13 17:00:00","2018-01-13 23:30:00",0,""
46518,2,725,2,"2018-01-14 18:00:00","2018-01-14 23:00:00",0,""
46519,2,726,8,"2018-01-13 11:00:00","2018-01-13 16:00:00",0,""
46520,2,726,8,"2018-01-14 11:00:00","2018-01-14 16:00:00",0,""
46521,2,664,8,"2018-01-13 11:00:00","2018-01-13 15:00:00",0,""
46522,2,664,8,"2018-01-12 11:00:00","2018-01-12 15:00:00",0,""
46523,2,612,8,"2018-01-09 11:00:00","2018-01-09 23:00:00",0,""
46524,2,427,2,"2018-01-06 17:30:00","2018-01-07 00:30:00",0,""
46525,2,280,2,"2018-01-07 11:30:00","2018-01-07 15:00:00",0,""
46526,3,720,2,"2018-01-15 12:00:00","2018-01-15 15:00:00",0,""
46527,2,612,8,"2018-01-02 11:00:00","2018-01-02 23:00:00",0,""
46528,0,26,4,"2018-01-15 09:30:00","2018-01-15 17:30:00",0,""
46529,0,688,4,"2018-01-15 09:00:00","2018-01-15 18:00:00",0,""
46530,0,603,4,"2018-01-15 09:00:00","2018-01-15 18:00:00",0,""
46532,0,145,4,"2018-01-15 09:00:00","2018-01-15 18:00:00",0,""
46533,0,19,4,"2018-01-15 09:00:00","2018-01-15 18:00:00",0,""
46534,0,565,4,"2018-01-15 09:00:00","2018-01-15 18:00:00",0,""
46535,0,147,4,"2018-01-15 09:00:00","2018-01-15 18:00:00",0,""
46537,0,18,4,"2018-01-16 08:30:00","2018-01-16 17:00:00",0,""
46538,0,189,4,"2018-01-15 08:00:00","2018-01-15 17:00:00",0,""
46539,0,16,4,"2018-01-15 08:30:00","2018-01-15 17:30:00",0,""
46540,0,26,4,"2018-01-16 09:30:00","2018-01-16 17:30:00",0,""
46541,0,189,4,"2018-01-16 08:00:00","2018-01-16 17:00:00",0,""
46542,0,16,4,"2018-01-16 08:30:00","2018-01-16 17:30:00",0,""
46543,0,147,4,"2018-01-16 09:00:00","2018-01-16 18:00:00",0,""
46545,0,146,4,"2018-01-16 11:00:00","2018-01-16 18:00:00",0,""
46546,0,688,4,"2018-01-16 09:00:00","2018-01-16 18:00:00",0,""
46547,0,18,4,"2018-01-17 08:30:00","2018-01-17 17:00:00",0,""
46548,0,365,4,"2018-01-16 09:00:00","2018-01-16 18:00:00",0,""
46549,0,665,4,"2018-01-17 10:00:00","2018-01-17 18:00:00",0,""
46550,0,603,4,"2018-01-17 09:00:00","2018-01-17 18:00:00",0,""
46551,0,145,4,"2018-01-16 09:00:00","2018-01-16 18:00:00",0,""
46552,0,19,4,"2018-01-17 10:00:00","2018-01-17 18:00:00",0,""
46554,0,146,4,"2018-01-17 11:00:00","2018-01-17 18:00:00",0,""
46556,0,145,4,"2018-01-17 09:00:00","2018-01-17 18:00:00",0,""
46557,0,688,4,"2018-01-17 09:00:00","2018-01-17 18:00:00",0,""
46558,0,565,4,"2018-01-17 08:00:00","2018-01-17 18:00:00",0,""
46559,0,365,4,"2018-01-17 10:00:00","2018-01-17 18:00:00",0,""
46560,0,26,4,"2018-01-18 09:30:00","2018-01-18 17:30:00",0,""
46561,0,603,4,"2018-01-18 09:00:00","2018-01-18 18:00:00",0,""
46562,0,16,4,"2018-01-18 08:30:00","2018-01-18 17:30:00",0,""
46563,0,665,4,"2018-01-18 10:00:00","2018-01-18 18:00:00",0,""
46564,0,147,4,"2018-01-18 09:00:00","2018-01-18 18:00:00",0,""
46565,0,146,4,"2018-01-18 08:00:00","2018-01-18 17:00:00",0,""
46566,0,145,4,"2018-01-18 09:00:00","2018-01-18 18:00:00",0,""
46567,0,565,4,"2018-01-18 09:00:00","2018-01-18 18:00:00",0,""
46568,0,18,4,"2018-01-18 08:30:00","2018-01-18 17:00:00",0,""
46569,0,688,4,"2018-01-18 09:00:00","2018-01-18 18:00:00",0,""
46570,0,365,4,"2018-01-18 10:00:00","2018-01-18 18:00:00",0,""
46571,0,16,4,"2018-01-19 08:30:00","2018-01-19 17:30:00",0,""
46572,0,722,4,"2018-01-18 09:00:00","2018-01-18 15:00:00",0,""
46573,0,19,4,"2018-01-18 10:00:00","2018-01-18 18:00:00",0,""
46574,0,19,4,"2018-01-19 10:00:00","2018-01-19 18:00:00",0,""
46575,0,189,4,"2018-01-19 08:00:00","2018-01-19 17:00:00",0,""
46576,0,145,4,"2018-01-19 09:00:00","2018-01-19 18:00:00",0,""
46577,0,603,4,"2018-01-19 09:00:00","2018-01-19 18:00:00",0,""
46578,0,688,4,"2018-01-19 09:00:00","2018-01-19 18:00:00",0,""
46579,0,565,4,"2018-01-19 09:00:00","2018-01-19 18:00:00",0,""
46580,0,147,4,"2018-01-19 09:00:00","2018-01-19 18:00:00",0,""
46581,0,665,4,"2018-01-19 10:00:00","2018-01-19 18:00:00",0,""
46582,0,26,4,"2018-01-19 09:30:00","2018-01-19 17:30:00",0,""
46584,0,365,4,"2018-01-19 10:00:00","2018-01-19 18:00:00",0,""
46585,0,18,4,"2018-01-19 08:30:00","2018-01-19 17:00:00",0,""
46586,0,146,4,"2018-01-20 09:00:00","2018-01-20 18:00:00",0,""
46587,0,147,4,"2018-01-20 09:00:00","2018-01-20 18:00:00",0,""
46588,0,16,4,"2018-01-20 08:30:00","2018-01-20 17:30:00",0,""
46589,0,18,4,"2018-01-20 08:30:00","2018-01-20 17:00:00",0,""
46590,0,189,4,"2018-01-20 08:00:00","2018-01-20 17:00:00",0,""
46591,0,19,4,"2018-01-20 10:00:00","2018-01-20 18:00:00",0,""
46592,0,603,4,"2018-01-20 09:00:00","2018-01-20 18:00:00",0,""
46593,0,26,4,"2018-01-20 09:30:00","2018-01-20 17:30:00",0,""
46594,0,145,4,"2018-01-20 09:00:00","2018-01-20 18:00:00",0,""
46595,0,365,4,"2018-01-20 10:00:00","2018-01-20 18:00:00",0,""
46596,0,565,4,"2018-01-20 09:00:00","2018-01-20 18:00:00",0,""
46597,0,189,4,"2018-01-21 08:00:00","2018-01-21 17:00:00",0,""
46598,0,688,4,"2018-01-20 09:00:00","2018-01-20 18:00:00",0,""
46599,0,145,4,"2018-01-21 09:00:00","2018-01-21 18:00:00",0,""
46600,0,19,4,"2018-01-21 10:00:00","2018-01-21 18:00:00",0,""
46601,0,146,4,"2018-01-21 09:00:00","2018-01-21 18:00:00",0,""
46602,0,147,4,"2018-01-21 09:00:00","2018-01-21 18:00:00",0,""
46603,0,18,4,"2018-01-21 08:30:00","2018-01-21 17:00:00",0,""
46604,0,603,4,"2018-01-21 09:00:00","2018-01-21 18:00:00",0,""
46605,0,16,4,"2018-01-21 08:30:00","2018-01-21 17:30:00",0,""
46606,0,565,4,"2018-01-21 09:00:00","2018-01-21 18:00:00",0,""
46607,0,26,4,"2018-01-21 09:30:00","2018-01-21 17:30:00",0,""
46608,0,688,4,"2018-01-21 09:30:00","2018-01-21 18:00:00",0,""
46609,0,365,4,"2018-01-21 10:00:00","2018-01-21 18:00:00",0,""
46610,0,665,4,"2018-01-21 10:00:00","2018-01-21 18:00:00",0,""
46611,0,18,4,"2018-01-15 08:30:00","2018-01-15 17:00:00",0,""
46614,2,556,2,"2018-01-21 12:00:00","2018-01-21 15:00:00",0,""
46615,2,664,8,"2018-01-17 11:00:00","2018-01-17 23:00:00",0,""
46616,2,664,8,"2018-01-18 11:00:00","2018-01-18 23:00:00",0,""
46617,2,664,8,"2018-01-19 11:00:00","2018-01-19 23:00:00",0,""
46618,2,664,8,"2018-01-20 11:00:00","2018-01-20 15:00:00",0,""
46619,0,189,4,"2018-01-18 08:00:00","2018-01-18 17:00:00",0,""
46620,0,565,4,"2018-01-16 12:00:00","2018-01-16 18:00:00",0,""
46621,0,665,4,"2018-01-16 10:00:00","2018-01-16 18:00:00",0,""
46622,0,665,4,"2018-01-20 10:00:00","2018-01-20 18:00:00",0,""
46623,0,722,4,"2018-01-16 09:00:00","2018-01-16 15:00:00",0,""
46624,0,722,4,"2018-01-17 09:00:00","2018-01-17 15:00:00",0,""
46625,0,722,4,"2018-01-15 09:00:00","2018-01-15 15:00:00",0,""
46626,0,722,4,"2018-01-20 09:00:00","2018-01-20 15:00:00",0,""
46627,4,745,4,"2018-01-17 21:00:00","2018-01-18 02:00:00",1,""
46628,4,745,4,"2018-01-18 21:00:00","2018-01-19 02:00:00",1,""
46629,4,745,4,"2018-01-19 21:00:00","2018-01-20 02:00:00",1,""
46630,4,745,4,"2018-01-20 21:00:00","2018-01-21 02:00:00",1,""
